,Unnamed: 0.1,user_id,num_revs,nationality,group,age
3609,5337,9780739,1,Canada,,not specified
3610,5338,7404947,5,Poland,Female,31-40
3611,5340,9948474,1,Brazil,,not specified
3612,5341,8304797,1,Portugal,,not specified
3613,5342,7419263,1,Italy,,not specified
3614,5344,5311763,1,Germany,,not specified
3615,5345,8338988,3,Singapore,,not specified
3616,5347,7242686,5,Mexico,Male,18-24
3617,5348,5226430,1,USA,,not specified
3618,5350,7571988,5,Italy,Male,31-40
3619,5351,7146070,1,Spain,,not specified
3620,5353,9727243,1,USA,,not specified
3621,5354,9269166,1,USA,,not specified
3622,5357,8375944,13,France,Couple,31-40
3623,5363,5373535,1,England,,not specified
3624,5364,7712314,1,Tuvalu,,not specified
3625,5365,7943298,1,Ireland,Male,41+
3626,5366,6969871,1,New Zealand,,not specified
3627,5367,5891465,3,Poland,,not specified
3628,5368,6916110,3,Spain,Male,25-30
3629,5369,7866774,1,Brazil,,not specified
3630,5370,9696325,1,Netherlands,,not specified
3631,5371,7721523,3,Belgium,Female,18-24
3632,5372,6166898,1,New Zealand,Male,31-40
3633,5373,5814395,5,England,Male,25-30
3634,5375,5162341,6,USA,,not specified
3635,5378,9036319,2,Brazil,,not specified
3636,5381,9471634,2,Taiwan,Mixed Group,25-30
3637,5382,9129196,1,Germany,,not specified
3638,5383,5443981,1,England,,not specified
3639,5384,8507659,1,South Korea,,not specified
3640,5385,8238090,8,Scotland,Female,31-40
3641,5386,9550723,1,USA,,not specified
3642,5387,7508109,1,Australia,Female,25-30
3643,5389,9736247,1,Jordan,,not specified
3644,5390,5539951,1,Thailand,,not specified
3645,5392,9250088,1,USA,,not specified
3646,5393,8839345,1,Japan,,not specified
3647,5397,5914359,1,Ireland,,not specified
3648,5398,6530814,1,USA,,not specified
3649,5399,5088448,1,Wales,,not specified
3650,5401,5563048,3,USA,,not specified
3651,5402,9861167,2,Australia,Female,18-24
3652,5403,9114303,1,Ireland,All Male Group,41+
3653,5404,5873365,1,England,,not specified
3654,5405,9426022,4,New Zealand,Female,25-30
3655,5407,7396961,2,Turkey,,not specified
3656,5408,9604682,2,Hong Kong,,not specified
3657,5409,9447672,1,China,,not specified
3658,5410,9779488,1,USA,,not specified
3659,5412,8700930,1,India,,not specified
3660,5413,8080497,1,Austria,,not specified
3661,5416,7798826,1,South Korea,,not specified
3662,5417,5985478,1,Canada,,not specified
3663,5420,8101558,1,France,,not specified
3664,5423,9265370,6,Italy,All Male Group,25-30
3665,5424,5609846,1,Hong Kong,Female,25-30
3666,5425,6855479,2,Brazil,,not specified
3667,5426,7521358,1,Hong Kong,,not specified
3668,5428,6340835,1,China,,not specified
3669,5429,9639702,2,Australia,,not specified
3670,5430,6558512,4,Greece,,not specified
3671,5432,5126263,5,Australia,,not specified
3672,5433,8757302,2,USA,,not specified
3673,5434,7460169,5,Argentina,Male,25-30
